,pcstrip,Year,Number_of_Patients,HB,oseast1m,osnrth1m,lsoa11,msoa11,ru11ind,rgn,laua,imd,depression_perc,alzheimers_perc,blood pressure_perc,hypertension_perc,diabeties_perc,cardiovascular disease_perc,insomnia_perc,addiction_perc,social anxiety_perc,loneliness_perc,depression_zscore,alzheimers_zscore,blood pressure_zscore,hypertension_zscore,diabeties_zscore,cardiovascular disease_zscore,insomnia_zscore,addiction_zscore,social anxiety_zscore,loneliness_zscore,loneills
53,CF33LG,2018,15433.0,7A4,321970.0,179206.0,W01001868,W02000388,C1,W99999999,W06000015,83,8.092542408073786,0.20050902343952498,9.026675929116129,9.081250448524619,1.5870454824943276,5.885421793602449,0.07668246004555572,0.10536892885831715,0.014457451203380052,25.028820545038577,0.5910305304285941,0.6017729275415186,0.3677346124493645,0.36362051642097504,0.22053794481926536,0.19283187922305142,-1.0481948782785373,-0.15430073668654581,-0.35007083995892435,0.16054972230076897,0.0038575194670800173
54,CF340SR,2018,6563.0,7A3,285350.0,194060.0,W01000991,W02000218,C1,W99999999,W06000013,6,8.053295095889546,0.021548161933307147,7.534793730999216,7.632359368522163,1.4353452178660013,5.865112166985445,0.5011459323058668,0.0,0.08140643698312831,23.50880594350233,0.5762823982163532,-0.6355846546568704,-0.12786671039345324,-0.11446584066252856,0.0001192478998834845,0.18344619630875383,0.0474785574476047,-0.16523956233555795,0.5849125136547867,-0.00909451877218548,0.2933834116637877
55,CF349DT,2018,9162.0,7A3,285049.0,191445.0,W01001017,W02000219,C1,W99999999,W06000013,-122,7.122649262243739,0.0034615473769733325,12.197717494101513,12.258866535920216,1.8288192644278152,6.991894703717108,0.19706046888869277,0.0,0.013927073856836975,28.402751782574548,0.22656958901942656,-0.760637749893573,1.4211504896412697,1.4121292141419395,0.5718324009866097,0.7041659418050631,-0.7374614579616425,-0.16523956233555795,-0.35747788256570856,0.5371040025331059,-0.38211784959511597
56,CF349PW,2018,6178.0,7A3,284486.0,191572.0,W01001017,W02000219,C1,W99999999,W06000013,-122,7.514247537730174,0.01771154374756334,9.407251818861774,9.46407445045465,1.6731239167152545,5.742670667425093,0.3801410537125475,0.0,0.004093492291969169,24.791969169785286,0.3737221663436526,-0.6621115084179393,0.4941614272730125,0.4899398340100834,0.34560889542256856,0.12686233526118396,-0.2648730104316173,-0.16523956233555795,-0.4948098370750968,0.1341154553132541,-0.7233719179064754
57,CF355PF,2018,11607.0,7A3,296124.0,181431.0,W01001004,W02000226,D1,W99999999,W06000013,-46,7.805524671726186,0.10292686883643966,9.2455477804598,9.327200496851576,1.7047242163977685,5.730866186739306,0.29311301101045095,0.0,0.01106203450769256,24.964355451561726,0.48317663452251386,-0.07292218662559728,0.4404435563565291,0.4447759353838327,0.3915237584938166,0.12140713341163371,-0.4895197015689163,-0.16523956233555795,-0.3974899016829362,0.1533549678243813,-0.1972187823066611
58,CF356YP,2018,7861.0,7A3,295765.0,181816.0,W01001007,W02000226,D1,W99999999,W06000013,56,7.015137497454813,0.01626279187445045,10.440756161773894,10.52851497288784,1.9907273702427881,7.471364198173002,0.3194415160765473,0.0,0.019018959688773446,27.34144834670944,0.1861694282635745,-0.6721283584701394,0.8374902237138858,0.8411701636917894,0.8070829708643761,0.9257430651517791,-0.4215575670425049,-0.16523956233555795,-0.2863665963242039,0.41865512990814013,-0.5179524922170422
59,CF35NP,2018,0.0,7A4,322015.0,181391.0,W01001808,W02000373,C1,W99999999,W06000015,89,1.292085155019288,0.0,0.8001679964354627,0.8001679964354627,0.3404280389739003,0.9926881617573158,0.0429000429000429,0.0,0.0,3.4682693950860095,-1.9644066980095034,-0.784571317585345,-2.3651006066849876,-2.3688640691151037,-1.5907825108896543,-2.0682459494639236,-1.1353978992213096,-0.16523956233555795,-0.5519779495798715,-2.2457583047745215,-6.970457495846692
60,CF363XB,2018,15293.0,7A3,281842.0,176899.0,W01001046,W02000235,C1,W99999999,W06000013,68,5.95833873833541,0.061359765374436645,9.839724463352233,9.923238899716987,1.4564647597261293,7.083700557080617,0.3965047707487314,0.06137299286069071,0.02786754095341986,24.940980483843003,-0.21094841124757177,-0.3603222930278976,0.6378282764205798,0.6414489859952773,0.030805693356976745,0.7465921589677651,-0.22263312116432485,-0.15886815403013727,-0.16279077080295784,0.15074615824140766,-0.4741137642776119
61,CF372AA,2018,14839.0,7A5,307433.0,190701.0,W01001228,W02000272,C1,W99999999,W06000016,-78,7.459355051870618,0.26237846660190706,9.398321011739025,9.45501402862515,1.2333697292863737,6.761809917164462,0.27000232327802687,0.0,0.06729744574741815,25.441929516826537,0.35309497956676117,1.0295459275094803,0.4911946247803794,0.4869501930868349,-0.29334875699418417,0.5978369141616409,-0.5491756396757647,-0.16523956233555795,0.3878718596698362,0.20665556755289155,1.5430477578215902
62,CF372BN,2018,0.0,7A5,307179.0,190136.0,W01001228,W02000272,C1,W99999999,W06000016,-78,0.11428997887266289,0.0,0.2845850707846594,0.2845850707846594,0.042247570764681025,0.042247570764681025,0.0,67.73519138464903,0.0,68.21856157583574,-2.406991884358262,-0.784571317585345,-2.5363765829720135,-2.538989460941264,-2.0240352175379646,-2.507472833549816,-1.2461363737166191,6.866657381928187,-0.5519779495798715,4.980826338000311,-0.6620096042531757
63,CF372DR,2018,18731.0,7A5,307265.0,190416.0,W01001228,W02000272,C1,W99999999,W06000016,-78,7.420149716973317,0.1903168936468202,10.355370400529209,10.402479655670657,2.308578206153683,8.022250014189783,0.32156206040064783,0.06670818359945739,0.012430954685237253,28.73204473063437,0.3383626213411509,0.531303278638341,0.8091251850545191,0.7995826582513356,1.2689164899941352,1.1803237961824893,-0.41608377662934093,-0.15831428372009484,-0.37837209782790926,0.5738553943998849,0.7164784000534825
64,CF373DU,2018,0.0,7A5,306128.0,194024.0,W01001282,W02000266,D1,W99999999,W06000016,-4,2.805999707385691,0.0698201672908928,4.91976580659935,4.925402712315902,0.7585021438672276,3.8398668354854726,0.0698201672908928,0.0,0.03341541616078138,12.469411733636079,-1.395516480215159,-0.3018260253430827,-0.9965755804633131,-1.0076724207916572,-0.9833257629261629,-0.7524799466763656,-1.0659086095436132,-0.16523956233555795,-0.08531131526834798,-1.2411679809252198,-4.021474413497418
65,CF375RW,2018,15880.0,7A5,309128.0,188373.0,W01001185,W02000273,C1,W99999999,W06000016,-116,7.819775055639628,0.12660293253140653,8.246096273100575,8.29743995614101,1.7402703229390974,5.750043308818205,0.4596167286215434,0.07963039503798248,0.05870659447377264,24.27337869972887,0.48853156290701166,0.09077705287857449,0.10842706752805699,0.10498885796196138,0.44317183243484415,0.13026945227330242,-0.05972135080708734,-0.1569727704347528,0.2678953904122626,0.07623713846585532,0.73549874291797
66,CF381RJ,2018,17470.0,7A5,308766.0,186171.0,W01001162,W02000276,C1,W99999999,W06000016,82,7.495956478605063,0.23260043360301616,9.987687971288413,10.046275198292953,1.6024135334647835,6.351016518096679,0.22889930178609014,0.06752282590475342,0.03610657538179774,26.02468428975334,0.3668488559622252,0.823656915777989,0.6869815610151638,0.6820469140155965,0.2428675417873251,0.4079970584299391,-0.6552754379386805,-0.158229712013421,-0.04772763802113453,0.2716950685451139,1.0113198977825748
67,CF390LD,2018,8831.0,7A5,302354.0,191614.0,W01001232,W02000271,C1,W99999999,W06000016,118,7.804203247440951,0.07684425648187472,10.75080685969017,10.785680801198302,1.985136750130855,6.668354493703986,0.3483543747462633,0.1858530846809194,0.0,27.85442700838315,0.4826800772047636,-0.25326060190161553,0.9404886616801009,0.9260264208116149,0.7989598657197494,0.5546483815626679,-0.3469244047903612,-0.1459453120125872,-0.5519779495798715,0.4759071297628147,0.110598229731943
68,CF398AG,2018,9125.0,7A5,300773.0,187566.0,W01001249,W02000275,D1,W99999999,W06000016,-76,8.959835591116068,0.08521137741965892,8.439668762324917,8.545912627469518,1.6039973303523112,5.525711257760266,0.43612684144943675,0.009133685478277484,0.03428038475958725,25.165928711045538,0.9169370401594426,-0.19540929046736394,0.17273159629490753,0.18697665946740738,0.2451687800019658,0.026598934914748833,-0.1203561216758928,-0.1642913530858071,-0.07323150208129435,0.17585195080807903,0.5506254323164917
69,CF398SX,2018,5737.0,7A5,297962.0,189163.0,W01001178,W02000274,D1,W99999999,W06000016,74,8.19450818391527,0.17186998388095245,8.449976021396443,8.481132994915974,1.8051962336944944,7.031427974066727,0.2681655874620488,0.22586061809115657,0.027361432232253704,26.178161576026625,0.629346650935765,0.4037590576571914,0.1761556543319159,0.16560151335174558,0.5375084156970494,0.7224354426217878,-0.5539168312588645,-0.14179194880235593,-0.16985888727847614,0.288824205150416,0.3331395546050056
70,CF399RR,2018,5018.0,7A5,302570.0,191361.0,W01001229,W02000268,C1,W99999999,W06000016,26,6.976283254338274,0.050844615768625055,10.692043309104598,10.81446504901647,1.859028554673331,7.793240617668612,0.5163817961028251,0.11537427859465336,0.09302577037253437,28.12561816616279,0.17156900131460842,-0.4330253409636013,0.9209674867227814,0.9355242749779565,0.6157261437370929,1.0744917382783419,0.08680710353844755,-0.1532620360229912,0.7471835797904728,0.5061739562135117,1.3547965826348927
71,CF401QN,2018,4873.0,7A5,299950.0,191325.0,W01001220,W02000269,C1,W99999999,W06000016,108,7.4290271032245085,0.12535644642875962,10.892615738971196,10.972629133670798,1.9042760699924253,6.9985458093349315,0.0968278199093156,0.0,0.01670316221942887,27.526662382560737,0.34169851516025124,0.08215869343822566,0.9875973866526515,0.9877132159532208,0.681470250314032,0.7072396156610922,-0.9961933820406497,-0.16523956233555795,-0.31870811814054945,0.43932630932726935,-0.06857063796505947
72,CF402LE,2018,8936.0,7A5,299371.0,192819.0,W01001248,W02000267,C1,W99999999,W06000016,-19,8.206292612544326,0.14169363550809708,9.142944191605174,9.1894154006336,1.8200071193733944,6.844351572009853,0.4040048755973301,0.08261698469491476,0.07604454770462445,26.688382200361517,0.6337749366397941,0.19511604405102748,0.4063587777936119,0.39931138969062513,0.5590284580619294,0.6359818694682849,-0.20327299671354343,-0.1566627190382329,0.5100304648689566,0.3457683887836399,1.3782971194986269
73,CF402QZ,2018,7082.0,7A5,299221.0,192791.0,W01001247,W02000267,C1,W99999999,W06000016,0,7.301318238787824,0.1195972207614827,9.725493330735752,9.776609816556318,1.7912527028005312,7.513224508145765,0.14437892187618545,0.0880329463883343,0.0,26.734414355316446,0.2937088029336987,0.04233869320454841,0.5998808429663701,0.5930662157661589,0.5172486296140617,0.9450879602356514,-0.8734490644032237,-0.15610046352963125,-0.5519779495798715,0.3509058986367618,-0.6524137656083203
74,CF402SX,2018,3785.0,7A5,299675.0,194363.0,W01001285,W02000265,C1,W99999999,W06000016,41,8.276185971704148,0.03406542277635901,11.014371904604658,11.102779282208651,2.3922693777275956,6.942942799987044,0.32531281121718436,0.0,0.003909931031339962,29.073555665620987,0.6600390664433278,-0.5490387614255335,1.0280446262727627,1.030658480264071,1.390518776102038,0.6815438101861125,-0.40640191163440226,-0.16523956233555795,-0.49737338185561486,0.6119703989040294,0.07264392945629039
75,CF417BD,2018,4822.0,7A5,297109.0,195005.0,W01001213,W02000262,C1,W99999999,W06000016,36,7.184521522937727,0.11007798844588894,9.746532210311786,9.815702339524558,2.0442304901620147,8.1890310426335,0.45596076207357544,0.0,0.019990243675771416,27.799524145777262,0.24981959596771344,-0.023478459122909683,0.6068699313556373,0.6059654613706368,0.8848223736440024,1.2573982731589701,-0.06915854785770961,-0.16523956233555795,-0.272802024002492,0.4697795870075705,0.325106464019681
76,CF425LW,2018,6610.0,7A5,293526.0,198736.0,W01001266,W02000258,C1,W99999999,W06000016,-92,7.440381545255075,0.0525281940147498,9.463767738393672,9.50005309867767,1.8075282502869783,6.765846168141175,0.6434431658368326,0.0,0.07095419216981991,26.209780422212482,0.3459652229408228,-0.4213848722570157,0.5129359421221349,0.5018116034613133,0.5408968083262188,0.5997021858647765,0.4147923758239069,-0.16523956233555795,0.4389405501587422,0.29235308912257063,1.1148853177922116
77,CF426DL,2018,10257.0,7A5,295198.0,197159.0,W01001273,W02000261,C1,W99999999,W06000016,92,6.670579440136048,0.0687737497028387,8.858147087547852,8.91773670073965,1.9420810041632792,6.535313355286753,0.3246894604482597,0.08472576426627768,0.04025813531082441,24.543899474743107,0.05669335713097594,-0.3090610862710807,0.3117495508112336,0.3096663627302409,0.7364003741834841,0.49316611193315674,-0.4080109756017049,-0.15644379708170095,0.010251424394234133,0.10642914551985029,-0.4969047146990356
78,CF433HB,2018,6112.0,7A5,300944.0,194620.0,W01001275,W02000264,C1,W99999999,W06000016,-42,7.115477588205351,0.038870202872853206,9.86321757305658,9.917821963589708,1.7933757490754338,6.838715269773662,0.22063594516751636,0.19717414758079138,0.051234838579983566,26.122070866265314,0.22387465805435264,-0.5158179161906861,0.6456326568615168,0.6396615754056281,0.5203333908342225,0.63337716645746,-0.6766057547470739,-0.14477002120755572,0.16354776958435846,0.2825640903600161,-0.31010968910097647
79,CF434XX,2018,7635.0,7A5,299915.0,196926.0,W01001175,W02000260,D1,W99999999,W06000016,-71,7.265318508940721,0.06690593368389594,10.266521935644715,10.327737393351482,1.8947782287484438,7.9306281280610875,0.4752501405914663,0.0,0.023168390071725366,27.9606183333771,0.28018102877944157,-0.3219753977788521,0.7796098407566323,0.774920172295322,0.6676699989059363,1.1379825957542227,-0.019366608115111154,-0.16523956233555795,-0.22841727431651213,0.48775882297610523,0.32010235852873015
80,CF446BL,2018,4326.0,7A5,302587.0,199928.0,W01001142,W02000256,C1,W99999999,W06000016,-48,6.3178823802691495,0.01954334554704844,9.741920463102943,9.858417933735701,2.2686319542237876,7.81116136251909,0.2259811549768211,0.0,0.09326213157010053,26.501618131271595,-0.07584114218371435,-0.6494462036881742,0.6053379149402633,0.6200602012092092,1.2108750566533741,1.0827734478304905,-0.6628080906860158,-0.16523956233555795,0.7504845078417446,0.3249242148339721,-0.18279028984250834
81,CF446HY,2018,5477.0,7A5,300093.0,199523.0,W01001141,W02000256,C1,W99999999,W06000016,-3,6.81738545954028,0.0017215984695554357,10.889061972976217,10.959665077547978,1.8731102743369956,7.043456520557163,0.16961916641193597,0.0,0.06228322814055619,26.864958096863905,0.11185928985937851,-0.7726679723405997,0.9864168302183641,0.9834355042257287,0.6361867164740862,0.7279941919483067,-0.8082960718458483,-0.16523956233555795,0.31784525748595555,0.36547549154676423,-0.33306355495094314
82,CF447AY,2018,4326.0,7A5,300118.0,202672.0,W01001148,W02000253,C1,W99999999,W06000016,-82,6.510903717256679,0.018360126743714008,9.512277441623203,9.617273933016214,2.274863631341342,7.642770124133535,0.23316695680538388,0.0,0.1282206718185351,26.297338489296873,-0.0033086797232999843,-0.6576271251778413,0.5290508023447541,0.5404906197356827,1.2199296100731656,1.0049548449168602,-0.6442592809709595,-0.16523956233555795,1.2387018096908264,0.3021251806704636,0.30875778121885045
83,CF447BN,2018,0.0,7A5,300248.0,202717.0,W01001148,W02000253,C1,W99999999,W06000016,-82,9.097688459601985,0.0,6.368070941592393,6.368070941592393,0.5275846881081123,3.165144454936149,0.7289476973626735,0.0,0.05555555555555555,19.887436241601314,0.9687386086521589,-0.784571317585345,-0.5154505012254226,-0.5316393995836468,-1.3188461050894893,-1.0642892397981827,0.6355064064758025,-0.16523956233555795,0.22388921315941565,-0.4132646590476041,0.3466839487828272
84,CF447DD,2018,7628.0,7A5,300076.0,202703.0,W01001148,W02000253,C1,W99999999,W06000016,-82,7.1841667917572085,0.02016768759890364,11.142938158606258,11.225389898480866,1.947351253188317,6.517441748618345,0.13987686191413679,0.10632373823308759,0.017724957708040785,27.140717979790868,0.24968629709808557,-0.6451294253420804,1.0707541683777388,1.0711159471381493,0.7440579839139985,0.4849071105973915,-0.8850702940939562,-0.15420161360166848,-0.3044381219408651,0.3962522196191332,-0.6680372107423354
85,CF447PA,2018,9103.0,7A5,300107.0,202420.0,W01001150,W02000254,C1,W99999999,W06000016,16,8.289296752690989,0.044243666804178024,8.69977987032971,8.769692866359357,1.7573494357341044,5.599888716415719,0.44288176165098675,0.2387836432305256,0.0673415557233611,25.14213684288586,0.6649657613082388,-0.47866512042219167,0.25914016754537306,0.2608167711740362,0.4679875820713918,0.06087854622703252,-0.10291955266825561,-0.14045035104304457,0.38848788234373666,0.17319661222542534,0.5922353906925197
86,CF448LL,2018,8152.0,7A5,299325.0,203682.0,W01001153,W02000253,C1,W99999999,W06000016,8,6.763890864869907,0.012361839711411337,10.213312260027205,10.27215556685533,1.8785236928331868,5.979981835219096,0.3378240082980574,0.0,0.037626493564203965,25.24473780778699,0.09175739469939109,-0.6991000253256991,0.7619336558290551,0.7565799993752517,0.6440523497591248,0.2365308887476081,-0.37410658544850084,-0.16523956233555795,-0.02650105508110584,0.18464759618729865,-0.41660983411622104
87,CF449SL,2018,5930.0,7A5,295666.0,205663.0,W01001188,W02000252,D1,W99999999,W06000016,-76,8.281900440217449,0.011651741349792728,9.312259249962812,9.404043749933424,1.6855070349010608,8.187592769732564,0.33817607290572216,0.0,0.0419561406493424,27.908871809040008,0.6621864169870086,-0.7040097334286908,0.4626050196250185,0.47013167912426884,0.3636014202279898,1.2567336044456068,-0.37319779620399074,-0.16523956233555795,0.03396510291185227,0.48198354960672,-0.07616389294510971
88,CF453HD,2018,5917.0,7A5,304871.0,198966.0,W01001208,W02000257,C1,W99999999,W06000016,-91,8.738695831951995,0.012276301356248388,8.891389671126632,8.937613467252378,1.5458942226385048,7.024719467762062,0.4153250846160616,0.05995416596706211,0.06063344301941606,26.734478541544313,0.8338383966083958,-0.6996914481174695,0.3227926937732927,0.3162250413112789,0.16074564916154482,0.7193352422000119,-0.17405198449630124,-0.15901544887486707,0.2948050036667229,0.3509130622678893,0.4121095600977597
89,CF453NT,2018,0.0,7A5,304592.0,199152.0,W01001208,W02000257,C1,W99999999,W06000016,-91,6.322331390891389,0.0,9.425432524955461,9.451710590711237,1.6854043506246148,7.410560231552013,0.30366938332638127,0.0,0.01698047440316454,25.173675947105636,-0.07416931822383575,-0.784571317585345,0.5002010341545888,0.48586016732857573,0.3634522211843112,0.8976437425301441,-0.46227039160448563,-0.16523956233555795,-0.31483528463116495,0.1767165964374697,-1.3152257070518139
90,CF453SQ,2018,4231.0,7A5,305956.0,197591.0,W01001210,W02000259,C1,W99999999,W06000016,2,10.634300134685235,0.01639832974962178,8.444435709423606,8.514616901257353,2.0679038297660255,5.717706449076108,0.304386939897194,0.0,0.03606661850910476,27.255312584431536,1.546157822396446,-0.6711912327985999,0.17431516991152024,0.17665010011207546,0.9192194571298522,0.1153256269776992,-0.4604181528969153,-0.16523956233555795,-0.04828566007920281,0.4090417775060598,0.3776733143982454
91,CF454EY,2018,4373.0,7A5,304973.0,199088.0,W01001204,W02000257,C1,W99999999,W06000016,14,7.401863807165611,0.009701932135739742,10.734893742560208,10.816379755128233,2.277560376619567,7.214301326419512,0.2967266857651806,0.017762381200538427,0.007006138290653919,28.034296264434385,0.33149124594099194,-0.7174909560521353,0.9352023448984431,0.9361560649603043,1.2238479491848748,0.8069466614159753,-0.48019167290951903,-0.1633955691093836,-0.45413296210795423,0.49598179444322554,-0.5475638492776959
