,pcstrip,Year,NUMBER_OF_PATIENTS,SHA,PCT,oseast1m,osnrth1m,lsoa11,msoa11,ru11ind,rgn,laua,imd,depression_perc,alzheimers_perc,blood pressure_perc,hypertension_perc,diabeties_perc,cardiovascular disease_perc,insomnia_perc,addiction_perc,social anxiety_perc,loneliness_perc,depression_zscore,alzheimers_zscore,blood pressure_zscore,hypertension_zscore,diabeties_zscore,cardiovascular disease_zscore,insomnia_zscore,addiction_zscore,social anxiety_zscore,loneliness_zscore,loneills
5205,S80YH,2015,12344.5,Q51,03N,434945.0,384725.0,E01007981,E02001663,B1,E12000003,E08000019,23.0,5.341020020940188,0.4762583196497345,8.184813707014607,8.246630590597983,1.9006797931015675,6.755990370654317,0.28966124934568477,0.0032021109530437305,0.09416802922259848,23.013442455242515,,,,,,,,,,,0.0
5206,S810HH,2015,27640.5,Q51,02Q,459642.0,380606.0,E01028044,E02006903,C1,E12000004,E07000171,12.0,5.59951493954184,0.13080368298279707,8.436848629814275,8.507353370693947,1.8131778957953388,6.846401528799422,0.2586832778953982,0.00030670986367871455,0.15701811040233415,23.15624140557242,,,,,,,,,,,0.0
5207,S87FH,2015,7949.5,Q51,03N,434045.0,380963.0,E01007823,E02001679,B1,E12000003,E08000019,85.0,6.232016496875187,0.5522404415849042,8.994755442157635,9.036511941524152,1.4251065889099248,6.359720701007948,0.38367580864767764,0.0005396887075534832,0.09709762145282896,23.989811667257353,,,,,,,,,,,0.0
5208,S87NP,2015,1832.5,Q51,03N,434559.0,380828.0,E01007916,E02001679,B1,E12000003,E08000019,-116.0,4.3037922152945915,0.5276391341672498,8.86794449767322,9.039008524687015,1.9255997300906307,7.745046717278917,0.5583090366121274,0.0,0.0346548365753558,24.09939535813053,,,,,,,,,,,0.0
5209,S87RL,2015,8507.083333333334,Q51,03N,434678.0,381227.0,E01008080,E02001679,B1,E12000003,E08000019,51.0,5.322740595733698,0.4013296638583772,9.955391796049971,10.115975121517813,1.7606321307992268,7.169237657075733,0.24090907586574709,0.0052785145383568155,0.05386249767671623,25.016102759388954,,,,,,,,,,,0.0
5210,S88DJ,2015,16640.0,Q51,03N,435798.0,380838.0,E01008082,E02001680,B1,E12000003,E08000019,63.0,5.203975026958195,0.20582133418041007,7.03508013242111,7.166822402987286,2.5661422374855065,6.278898482285688,0.5038684033228559,0.0007659075095284087,0.021570386130210478,21.92629379472947,,,,,,,,,,,0.0
5211,S88QB,2015,8809.0,Q51,03N,434937.0,382663.0,E01007827,E02001674,B1,E12000003,E08000019,50.0,6.3538782595784395,0.4269022102972085,9.209396240372683,9.235168318655875,2.2035515078134633,7.344381351763167,0.33093169527406496,0.0008319605983460623,0.06059214203594513,25.895645303980558,,,,,,,,,,,0.0
5212,S89SG,2015,1210.75,Q51,03N,435700.0,384771.0,E01007975,E02001661,B1,E12000003,E08000019,-93.0,4.542640465870456,0.24386243739099078,8.406285551709987,8.76715994505573,2.206675499946525,6.938262212284735,1.1998440996652129,0.0,0.006313131313131313,23.89844466021364,,,,,,,,,,,0.0
5213,S91DJ,2015,7097.0,Q51,03N,438889.0,391557.0,E01007852,E02001624,B1,E12000003,E08000019,104.0,5.005205885218726,0.23682667482142705,8.35750050754399,8.402823346464617,2.5273361268163685,7.521603774755988,0.17900071511919732,0.006637247557954032,0.041331623144983655,23.879433770754275,,,,,,,,,,,0.0
5214,S91WZ,2015,1273.25,Q51,03N,440165.0,390645.0,E01007903,E02001628,C1,E12000003,E08000019,-39.0,1.8933372539974573,0.1564499776431259,9.125888247108673,9.247526257470016,3.725232715059374,7.399246992384206,0.3078326813431152,0.0,0.12548942151839151,22.72962587789729,,,,,,,,,,,0.0
5215,S95DH,2015,3361.25,Q51,03N,439311.0,388091.0,E01007902,E02001637,B1,E12000003,E08000019,90.0,4.375555093747964,0.40776878588698523,9.138664851555532,9.2400494889394,2.3081346137467604,7.213549835473722,0.36284793914405994,0.0,0.07492470993125479,23.9079057569389,,,,,,,,,,,0.0
5216,SE100QN,2015,7385.0,Q63,08A,539776.0,179065.0,E01033732,E02006929,A1,E12000007,E09000011,88.0,5.716467922366906,0.33405100081185385,7.739963774806218,8.010027622052029,2.004617958157403,5.023808088804034,0.6888225599693358,0.017254732279609785,0.1858284132502668,21.795049884441173,,,,,,,,,,,0.0
5217,SE108EX,2015,15357.5,Q63,08A,538347.0,177443.0,E01001641,E02006931,A1,E12000007,E09000011,48.0,5.071653697545981,0.2701946391342634,6.785206664268997,6.824805989508814,1.817213995123888,4.552438047425756,0.8208649580527262,0.0,0.10688335853084174,19.357171326791427,,,,,,,,,,,0.0
5218,SE108NT,2015,8080.5,Q63,08A,538122.0,177126.0,E01033746,E02006931,A1,E12000007,E09000011,-4.0,4.688639907999829,0.08156542440517063,8.447258839293204,8.499795338629674,2.974652948794444,5.958624576444664,0.658511626596264,0.01901543474684976,0.12034545292244773,22.880805257616895,,,,,,,,,,,0.0
5219,SE108PA,2015,2267.5,Q63,08A,538030.0,176786.0,E01001644,E02006931,A1,E12000007,E09000011,-63.0,2.537065408491389,0.02708140043450136,9.491445987374528,9.496638095370374,3.419375672256214,6.490731774442984,0.7693627228773692,0.0,0.03451849247037668,22.740255073872834,,,,,,,,,,,0.0
5220,SE109GB,2015,11436.5,Q63,08A,539556.0,178259.0,E01001662,E02006930,A1,E12000007,E09000011,35.0,5.298038356531834,0.23837922322146346,7.915787429015762,8.027093354683096,1.9603096916075302,6.166923552397709,0.6428496521722517,0.0013614333169961336,0.1200804783448428,22.33495526393088,,,,,,,,,,,0.0
5221,SE109HQ,2015,10909.5,Q63,08A,539576.0,178070.0,E01001662,E02006930,A1,E12000007,E09000011,35.0,5.363993562774543,0.28255065032904586,7.97979119839355,8.09247652056624,1.9001300336323712,6.2455069062453274,0.6991915277426216,0.0,0.1277236077884584,22.58384920129015,,,,,,,,,,,0.0
5222,SE109UB,2015,5477.75,Q63,08A,539286.0,178110.0,E01001664,E02006930,A1,E12000007,E09000011,12.0,4.058609390513392,0.40370483129780754,9.659635708097701,9.710955268377724,2.808709816722647,6.4298883913816285,0.37883757362391596,0.0,0.281598926124629,23.79070527191712,,,,,,,,,,,0.0
5223,SE114HJ,2015,12717.75,Q63,08K,531538.0,178557.0,E01003108,E02000619,A1,E12000007,E09000022,-38.0,5.145154480038543,0.1934110348143394,8.716818784139084,8.803792090395135,2.6790201538282763,5.975756769996579,0.5500711921739658,1.0113477589451432,0.1208659869037697,24.358553480191983,,,,,,,,,,,0.0
5224,SE115NH,2015,3263.75,Q63,08K,530693.0,178448.0,E01003105,E02000620,A1,E12000007,E09000022,-50.0,2.8559555549195808,0.19398232576887522,9.947143651460499,10.161619212696829,3.5788452917124602,7.696119225492358,0.22682358713293668,0.13845775406773536,0.10381101039294098,24.851802951790777,,,,,,,,,,,0.0
5225,SE116SP,2015,7693.25,Q63,08K,531118.0,179096.0,E01003014,E02006801,A1,E12000007,E09000022,13.0,4.370911035051319,0.3405348680863584,10.599424175319612,10.952307913624319,2.707158655440464,6.829391688766518,0.3748911463692315,0.0707532825956575,0.06097368196561071,25.645948589933866,,,,,,,,,,,0.0
5226,SE120DS,2015,6290.5,Q63,08L,540489.0,172604.0,E01003263,E02000675,A1,E12000007,E09000023,-121.0,4.7351111703397555,0.1178566834936709,8.727145360745928,8.916604363005154,1.7973803822965009,5.948436109004124,0.18376561633202892,0.13779353171702247,0.0471861888509797,21.83694785618826,,,,,,,,,,,0.0
5227,SE128NP,2015,11853.25,Q63,08L,539752.0,174560.0,E01003287,E02000668,A1,E12000007,E09000023,85.0,4.1931994354799045,0.21883453086262594,8.20209583987967,8.302968213302082,2.079250639194746,5.685844053225978,0.620505333476805,0.001275868228329378,0.08225098798859752,21.101878073770475,,,,,,,,,,,0.0
5228,SE12BP,2015,4988.75,Q63,08Q,533980.0,179738.0,E01032638,E02000809,A1,E12000007,E09000028,-125.0,4.827673178288847,0.2767975274272284,8.375666613714788,8.485506777267565,1.6652017590551331,5.219164831719903,0.9417207896486306,0.7522921058647141,0.2336758308292184,22.168356969272025,,,,,,,,,,,0.0
5229,SE135AY,2015,6171.25,Q63,08L,538711.0,175630.0,E01003199,E02000659,A1,E12000007,E09000023,58.0,4.47222026945474,0.38052268374085146,8.85539988443366,9.12603911732729,1.5772115865944139,5.8558821735543996,0.7610171230332896,0.207738255686318,0.10366638373940862,22.380631209391307,,,,,,,,,,,0.0
5230,SE135PJ,2015,8760.75,Q63,08L,539360.0,175187.0,E01003283,E02000665,A1,E12000007,E09000023,-9.0,3.9429033467469843,0.09853648271873339,8.586205102296093,8.74482547664941,2.873014537894108,5.994900060147384,0.38089014582648684,0.0,0.05418395027966566,22.03507004998311,,,,,,,,,,,0.0
5231,SE136DQ,2015,6682.25,Q63,08L,538279.0,175078.0,E01033341,E02000664,A1,E12000007,E09000023,-79.0,4.529676921300946,0.3469144424193565,9.188657456526139,9.218221937699964,2.2478007691416138,5.763004278614784,0.5816955822669284,0.12477115532411447,0.020021145340072984,22.812085086767706,,,,,,,,,,,0.0
5232,SE136RN,2015,7522.0,Q63,08L,538668.0,174205.0,E01033322,E02000669,A1,E12000007,E09000023,-34.0,3.6868238766208936,0.2610179104800182,10.850093241624293,11.074098376912723,3.172155927053019,6.874770672014113,0.35686143821843724,0.0,0.009534747920233526,25.425728201299204,,,,,,,,,,,0.0
5233,SE137NN,2015,8746.0,Q63,08L,538160.0,176335.0,E01003205,E02000659,A1,E12000007,E09000023,-115.0,4.256967564208373,0.11071942869762387,7.10980652376153,7.269258744103316,1.8272248053039528,4.581826858392473,0.6963829377402929,0.3718994540845398,0.08774426706326123,19.11427979253057,,,,,,,,,,,0.0
5234,SE137SX,2015,12983.25,Q63,08L,537477.0,176124.0,E01003278,E02000663,A1,E12000007,E09000023,68.0,4.731821833090922,0.241991953881348,8.733166950886467,8.871863364538747,2.104810556897499,5.30841360312147,0.340135718381347,0.00679083048847511,0.12176862762586098,21.60582786039981,,,,,,,,,,,0.0
5235,SE13BW,2015,5154.75,Q63,08Q,533656.0,179025.0,E01003978,E02000810,A1,E12000007,E09000028,-61.0,3.879949035005081,0.08867081170831759,8.15796473151141,8.231655890779178,2.280552108325208,6.097467830414874,0.24665918031010248,0.0,0.014545456069680156,20.82495485654276,,,,,,,,,,,0.0
5236,SE145HD,2015,10551.75,Q63,08L,535691.0,176837.0,E01003338,E02000658,A1,E12000007,E09000023,-3.0,4.6337365427206665,0.11214484172640782,7.013597102905618,7.065231409702979,2.0890649361646725,4.427412389954257,0.5843030212728574,0.04074466125541155,0.07849978730382334,18.952637802797252,,,,,,,,,,,0.0
5237,SE146BL,2015,5640.0,Q63,08L,536236.0,177129.0,E01003301,E02000655,A1,E12000007,E09000023,-77.0,8.095601102882165,0.1403123050569294,6.391781946602901,6.502349337554922,1.4990538116870729,3.7231777207265213,1.0887942396359118,0.10019476842764304,0.47753443386011885,21.14948328597117,,,,,,,,,,,0.0
5238,SE146LD,2015,8355.0,Q63,08L,536776.0,177095.0,E01003303,E02006798,A1,E12000007,E09000023,78.0,3.8151794762322058,0.02380294741528068,7.418909798164659,7.54258215553753,2.2979399879737605,4.487327965961385,0.1794649447153619,0.7605588168476026,0.029926668706131046,19.10685629468313,,,,,,,,,,,0.0
5239,SE146TD,2015,4258.0,Q63,08L,536865.0,177053.0,E01003303,E02006798,A1,E12000007,E09000023,78.0,3.005655494226636,0.04931248415704439,6.844634993536739,6.946342112210966,2.092063717687594,4.967578352128882,1.06437567814043,0.09518052973228319,0.05835908386832822,18.220508368283834,,,,,,,,,,,0.0
5240,SE146TG,2015,2474.25,Q63,08L,537116.0,176909.0,E01003207,E02000657,A1,E12000007,E09000023,-18.0,4.06991523012942,0.10371268092410303,7.519535282577226,7.931550156336795,3.2034150688079617,6.324975569076024,0.26071832461727984,0.0969489650382353,0.3996013892001171,21.991235994929824,,,,,,,,,,,0.0
5241,SE146TJ,2015,3549.75,Q63,08L,537087.0,176953.0,E01003207,E02000657,A1,E12000007,E09000023,-18.0,4.649054887588087,0.3245225516312313,8.948913836978827,9.032942122860684,2.8394244978102834,5.801475967857659,0.30148290087155877,0.0,0.09712228576675365,22.948902928619503,,,,,,,,,,,0.0
5242,SE14JW,2015,7278.75,Q63,08Q,532467.0,179222.0,E01003943,E02000815,A1,E12000007,E09000028,-100.0,3.824217830281827,0.06770128026922273,9.230177145616926,9.399391532068197,2.5507909547960352,6.699092491894327,0.3521972906544087,0.0,0.04233782432254624,22.893391379964026,,,,,,,,,,,0.0
5243,SE14QX,2015,15907.5,Q63,08Q,533178.0,179328.0,E01003941,E02000812,A1,E12000007,E09000028,-25.0,6.623546469769834,0.21846903278220264,8.571684441043374,8.655604856298345,2.3722872195526334,5.961332072034495,0.5616023873687711,0.25072855420348267,0.35041742437953277,24.643570592009763,,,,,,,,,,,0.0
5244,SE152PT,2015,4890.25,Q63,08Q,534611.0,176745.0,E01004005,E02000829,A1,E12000007,E09000028,8.0,3.9942318024842227,0.4215685664349677,11.956964417007363,12.316263917342525,3.3917869943665804,7.328758045548668,0.2927242139447532,0.001150536149845828,0.09234940016677562,27.74648407627156,,,,,,,,,,,0.0
5245,SE152UA,2015,10750.25,Q63,08Q,534550.0,176903.0,E01032805,E02000828,A1,E12000007,E09000028,70.0,4.54171368353644,0.13888270057000254,10.025448503432727,10.11825380477424,2.9649767942853376,6.237379092923213,0.32256715656043494,0.24042044617154332,0.07844219176291452,24.564193678821212,,,,,,,,,,,0.0
5246,SE153LY,2015,8753.25,Q63,08Q,535004.0,175690.0,E01004001,E02000832,A1,E12000007,E09000028,22.0,4.348362542718781,0.309132640422602,8.135462197794661,8.332485154210806,2.2076735862387715,6.056227507590811,0.34533952262922085,0.12440024925318881,0.05180879037581999,21.72362120306418,,,,,,,,,,,0.0
5247,SE154NT,2015,4931.75,Q63,08Q,534337.0,175971.0,E01004063,E02000831,A1,E12000007,E09000028,0.0,4.953006514561672,0.7395798811741284,8.964379331343745,9.061358944823704,2.9525577453043006,6.153181884989987,0.25649544395135243,0.25861281071986153,0.01343136701435152,24.374793225525007,,,,,,,,,,,0.0
5248,SE154PU,2015,6877.25,Q63,08Q,533860.0,176080.0,E01004061,E02000831,A1,E12000007,E09000028,105.0,5.123801979318098,0.18280895024734878,9.759351818690249,9.97853918576139,2.7363814193215936,7.1735304149009975,0.4478778577207924,0.22644467387859027,0.1470270881877143,25.869384481148813,,,,,,,,,,,0.0
5249,SE155LJ,2015,17454.0,Q63,08Q,533749.0,176821.0,E01004013,E02000825,A1,E12000007,E09000028,-103.0,2.9407299966515317,0.12663829917663247,8.817622105515776,8.912476000364288,2.4865588279052715,5.005672533935226,0.25653502244245246,0.007309491442478532,0.15092999988086006,19.73592017191788,,,,,,,,,,,0.0
5250,SE156DB,2015,20747.75,Q63,08Q,533889.0,177131.0,E01004007,E02000824,A1,E12000007,E09000028,-51.0,4.318471619661184,0.22938475744421305,9.857203184797928,9.987193713854635,2.8597835032890235,6.585320327270048,0.1572495938686343,0.00038090014321845385,0.03299353341822956,24.13778441553096,,,,,,,,,,,0.0
5251,SE156NR,2015,3708.0,Q63,08Q,533797.0,178060.0,E01003964,E02000821,A1,E12000007,E09000028,-9.0,4.364190672024773,0.4851213123079967,10.867964794832565,11.082978512746374,3.8887374265301218,7.66276823693108,0.39068205653654053,0.0,0.05929576972238665,27.874478217076895,,,,,,,,,,,0.0
5252,SE15TY,2015,6886.75,Q63,08Q,533302.0,178589.0,E01003966,E02000821,A1,E12000007,E09000028,82.0,4.1749228111015535,0.11683670827302976,7.654228684037736,7.8250973186164785,2.45724122641976,5.491518465644557,0.2895840182501426,0.4902271720330123,0.03787134330301917,20.845427720338538,,,,,,,,,,,0.0
5253,SE162PE,2015,5242.5,Q63,08Q,535498.0,178854.0,E01004031,E02000813,A1,E12000007,E09000028,117.0,4.632793563954672,0.3780023512404777,7.611774057107691,7.882602026982909,2.1872284431471045,6.097865743786463,0.3479612462639409,0.0,0.20517611967569052,21.526453375375564,,,,,,,,,,,0.0
5254,SE162SB,2015,6002.25,Q63,08Q,535492.0,178635.0,E01003986,E02000817,A1,E12000007,E09000028,-4.0,4.768340629512312,0.15137160941285177,6.745791288913133,6.843239317549557,2.057746011644706,5.399219035515291,0.5907813792503223,0.0,0.05707628606274067,19.810697982885035,,,,,,,,,,,0.0
5255,SE163HA,2015,3245.25,Q63,08Q,534563.0,178113.0,E01003989,E02000824,A1,E12000007,E09000028,-90.0,3.9964781529769087,0.39172427438932683,12.925270963215253,13.13347108232126,2.4943843076118797,7.269075260435225,0.09888792112720445,0.0,0.02841162123016541,27.384020998861804,,,,,,,,,,,0.0
5256,SE164AA,2015,1360.0,Q63,08Q,534281.0,179253.0,E01004022,E02000810,A1,E12000007,E09000028,32.0,4.807702719749559,0.40242286570331615,7.038166361587475,7.080811576510875,1.6858370800419564,6.8298994024980715,1.0728571480757654,0.0,0.011909121163084272,21.879530792579544,,,,,,,,,,,0.0
5257,SE164BL,2015,8896.75,Q63,08Q,534129.0,179330.0,E01004022,E02000810,A1,E12000007,E09000028,32.0,4.667778410983439,0.34628321340386137,8.983040355106128,9.101067225336498,2.8986648736914193,6.6824848187695585,0.3349496017540577,0.2876492490437142,0.02881482652838011,24.318877392982554,,,,,,,,,,,0.0
5258,SE166AE,2015,10520.0,Q63,08Q,536375.0,179821.0,E01004057,E02000814,A1,E12000007,E09000028,118.0,6.090337033180751,0.14517662006464985,8.61823198622305,8.822579812016908,1.5086755541143708,6.026448397689848,0.7226763753630158,0.1960528200626981,0.1378407642472934,23.511946612492242,,,,,,,,,,,0.0
5259,SE167JX,2015,12862.0,Q63,08Q,535402.0,179809.0,E01004030,E02000813,A1,E12000007,E09000028,-74.0,5.778671378452876,0.3891634434141134,7.139499296694144,7.245821383630369,1.8229052510730244,5.072394011347029,0.4758936298116821,0.11253648057080462,0.06524904321970106,20.8973855782999,,,,,,,,,,,0.0
5260,SE16ED,2015,4570.0,Q63,08Q,532226.0,179516.0,E01003937,E02000815,A1,E12000007,E09000028,-126.0,3.985979113002198,0.19047394480244814,7.629033783647823,7.824531476704436,3.187407443360332,5.889781880246011,0.19232391166663898,0.09065530905221464,0.0,21.36115307883428,,,,,,,,,,,0.0
5261,SE16JP,2015,11475.5,Q63,08Q,531856.0,179116.0,E01003932,E02006802,A1,E12000007,E09000028,-59.0,5.65941562431955,0.3673185274563648,7.371697769077024,7.645268394740466,2.733188976422998,6.128601553374854,0.4869455203350734,0.09753933287812255,0.07352578572282269,23.118277929527434,,,,,,,,,,,0.0
5262,SE172EL,2015,6681.25,Q63,08Q,532830.0,178134.0,E01003974,E02000821,A1,E12000007,E09000028,116.0,4.718704080211702,0.03851217899265887,8.849416954471266,8.914519013187578,2.774047076346412,5.779418878351859,0.16596058283871395,2.066262463832065,0.01396083978072226,24.45742427376099,,,,,,,,,,,0.0
5263,SE172SX,2015,8069.5,Q63,08Q,533226.0,178541.0,E01003966,E02000821,A1,E12000007,E09000028,82.0,3.749825614828199,0.028071953407258068,7.733668470717679,7.931649928923064,2.8236908354188923,6.03931485497676,0.3057247199352423,0.0011330160888284614,0.036458963078574456,20.87941092357825,,,,,,,,,,,0.0
5264,SE173BD,2015,8467.5,Q63,08Q,532202.0,178395.0,E01003994,E02000818,A1,E12000007,E09000028,26.0,4.159449027737595,0.17953395390253687,9.480941687663107,9.618032579525241,3.0214275152253194,6.334166588154372,0.2899872577914742,0.14496792721938487,0.1395251995638279,23.747564849555925,,,,,,,,,,,0.0
5265,SE173DW,2015,6150.25,Q63,08Q,532169.0,178215.0,E01003994,E02000818,A1,E12000007,E09000028,26.0,4.282612286284578,0.3586824442907053,9.171580499622612,9.315265529014942,2.6206252970667796,5.657980520089541,0.4686378216902112,0.0028020623178659494,0.03822451591314841,22.706605960754626,,,,,,,,,,,0.0
5266,SE173NH,2015,3354.75,Q63,08Q,531817.0,177674.0,E01003993,E02000823,A1,E12000007,E09000028,-100.0,3.337574880522434,0.20172728017178523,9.176269559856157,9.397519311031116,3.621518367211286,6.462436424845872,0.6670771650770696,0.0,0.0725464341798082,23.687853428859565,,,,,,,,,,,0.0
5267,SE17RJ,2015,9511.75,Q63,08K,531067.0,179639.0,E01032582,E02006801,A1,E12000007,E09000022,-25.0,5.405373978922384,0.06715939516812391,7.909283401432488,8.08465442737192,2.0248597637943084,4.8467461050042155,0.43304685877853194,0.06308949641814666,0.10690903860275906,20.92493002545763,,,,,,,,,,,0.0
5268,SE181AH,2015,4539.5,Q63,08A,544953.0,178541.0,E01001673,E02000318,A1,E12000007,E09000011,-31.0,3.168078568659038,0.18567977004143418,12.125280974728424,12.188081134612695,4.307137269576246,8.34115812983301,0.18574108562874017,0.027302581107567826,0.0,28.403178539458732,,,,,,,,,,,0.0
5269,SE181BB,2015,10733.75,Q63,08A,545350.0,178408.0,E01001675,E02000318,A1,E12000007,E09000011,59.0,4.272097560286951,0.3025896114588637,10.260465996656821,10.36849554028629,2.51142936386913,7.599931605563815,0.6957799253515095,0.0,0.16410779772641462,25.75032360681656,,,,,,,,,,,0.0
5270,SE181ES,2015,5510.5,Q63,08A,545520.0,178660.0,E01001673,E02000318,A1,E12000007,E09000011,-31.0,2.839691671274835,0.04752912213850797,11.764127647580471,11.804778466034975,4.206127220896664,9.303362647140489,0.31441849809391004,0.0015140503875968993,0.035753215940672815,28.517421675966975,,,,,,,,,,,0.0
5271,SE181SE,2015,6275.5,Q63,08A,545392.0,178583.0,E01001673,E02000318,A1,E12000007,E09000011,-31.0,3.67964556354549,0.05583396657542877,10.459483080139874,10.549058592034868,3.3965123638714783,5.802864749513777,0.6842674286762381,0.0569118291021847,0.07211178663151413,24.225094493319464,,,,,,,,,,,0.0
5272,SE182NB,2015,3761.0,Q63,08A,545130.0,177726.0,E01001671,E02006786,A1,E12000007,E09000011,21.0,4.30436450717806,0.12828028018403045,8.709647039456893,8.805847858676655,2.435499888816988,6.588455019600748,0.9975862951072937,0.0019474955207603023,0.013876576489403018,23.26198134508454,,,,,,,,,,,0.0
5273,SE183EP,2015,7747.0,Q63,08A,544013.0,177825.0,E01001703,E02000323,A1,E12000007,E09000011,61.0,5.582885824548071,0.19789992130767708,7.221976722117151,7.320876290270747,2.445906890504592,4.874059228543462,0.716860210556067,0.0,0.00872476229638929,21.138488365730613,,,,,,,,,,,0.0
5274,SE183PS,2015,5119.75,Q63,08A,543593.0,177632.0,E01001698,E02000327,A1,E12000007,E09000011,49.0,4.5544086301754705,0.2018203039721973,10.91676981381873,11.03736200833363,2.9152599649300153,7.0694637801206985,0.6019034098674314,0.0,0.22427250754644076,26.38021809739944,,,,,,,,,,,0.0
5275,SE185TE,2015,7374.75,Q63,08A,543006.0,178828.0,E01033737,E02000316,A1,E12000007,E09000011,-9.0,4.058919798013787,0.09854839705183986,10.789868479253945,10.887396706761214,3.3452920154606702,6.680852698156254,0.34006493991592707,0.0,0.027577954487871564,25.41107455535969,,,,,,,,,,,0.0
5276,SE186AB,2015,5069.25,Q63,08A,543709.0,178852.0,E01033731,E02000316,A1,E12000007,E09000011,-6.0,4.858963688704245,0.0,6.3496434764922585,6.351720578519509,2.2770130467615073,3.684597482217008,0.7449401031416474,0.0,0.08261828464255326,17.917234899343917,,,,,,,,,,,0.0
5277,SE186PZ,2015,25196.75,Q63,08A,543214.0,179044.0,E01033737,E02000316,A1,E12000007,E09000011,-9.0,5.6327217136391186,0.09130785471308794,8.44211038160926,8.651236865454218,2.8671202620078176,6.060684569745155,0.887676142441857,0.007378699224118719,0.09783755225101154,24.198126107225374,,,,,,,,,,,0.0
5278,SE186TE,2015,7508.25,Q63,08A,544040.0,179210.0,E01033734,E02000316,A1,E12000007,E09000011,83.0,5.358753364119402,0.03269743508085133,9.380319743269853,9.481089604029325,2.919072585645724,5.649369062672221,0.931812867349575,0.05403998371479193,0.1379670452592377,24.42683490261189,,,,,,,,,,,0.0
5279,SE187JZ,2015,3401.0,Q63,08A,544074.0,178194.0,E01001633,E02000321,A1,E12000007,E09000011,46.0,5.226571817008269,0.0959678239455239,9.03670249842567,9.134080011429438,2.9364843161562533,6.707428606374649,0.9788888182719244,0.03605956164096564,0.010879095375027853,25.11548095482702,,,,,,,,,,,0.0
5280,SE187LU,2015,7009.25,Q63,08A,544484.0,178543.0,E01001634,E02000321,A1,E12000007,E09000011,-78.0,4.453206067897237,0.01885646952685377,11.10367941445886,11.204296488693316,3.5564067183439554,8.115693370417569,0.6506071257172484,0.0,0.03122080565768705,27.99906624059618,,,,,,,,,,,0.0
5281,SE187QU,2015,4933.75,Q63,08A,544743.0,178033.0,E01001636,E02000319,A1,E12000007,E09000011,61.0,3.5550879019821076,0.03792384696485969,11.838336391751902,11.921947870570905,3.2364662374517708,7.3546446268232275,0.8950996770613772,0.0,0.039471097115942384,27.001170160854247,,,,,,,,,,,0.0
5282,SE18EE,2015,6632.5,Q63,08Q,531563.0,180193.0,E01003934,E02000808,A1,E12000007,E09000028,10.0,4.773016740491649,0.30536439782667396,9.44248758320966,9.484715148664689,2.6489339793407507,7.438466379847839,0.36340393150561107,0.13364959870564133,0.04055660547063444,25.14755017638285,,,,,,,,,,,0.0
5283,SE192DF,2015,6790.25,Q63,07V,533567.0,169581.0,E01001140,E02000200,A1,E12000007,E09000008,99.0,5.25864229027206,0.11509559931798903,9.16221151179663,9.31254939219651,1.986627603197741,4.980320475545545,0.6867906804726477,0.0,0.09828991199876908,22.34002604100249,,,,,,,,,,,0.0
5284,SE192NT,2015,11629.75,Q63,07V,533285.0,169994.0,E01001137,E02000194,A1,E12000007,E09000008,40.0,5.181354014116806,0.10058122296002237,9.072293274741968,9.214131081344911,2.024503623069953,4.5985122249889425,0.4108191164680262,0.0019584802193497847,0.09657419282879548,21.53185976316801,,,,,,,,,,,0.0
5285,SE193NY,2015,10245.5,Q63,08K,532307.0,171017.0,E01003086,E02000648,A1,E12000007,E09000022,76.0,3.8651973899609167,0.5180085102581143,7.614327858030479,7.79780107907266,2.2127743443693544,5.592108513606848,0.3899095155694163,0.36888158896991774,0.07007250113038345,20.744680941807225,,,,,,,,,,,0.0
5286,SE207AB,2015,5207.25,Q63,07Q,535180.0,169657.0,E01000801,E02000141,A1,E12000007,E09000006,41.0,4.209749020827085,0.0972476757505663,10.196998439214473,10.354672807936351,1.8994332936282943,6.851352906263654,0.12743228455030955,0.0,0.12310572550724164,23.539887988956263,,,,,,,,,,,0.0
5287,SE207HJ,2015,3422.5,Q63,07Q,535071.0,170550.0,E01000806,E02000135,A1,E12000007,E09000006,-40.0,5.031078592584572,0.1445074805498527,7.031382878380747,7.112272971613408,1.6477986161110094,5.426112303989666,0.6487152898658457,0.0,0.07246173105604002,20.010485254714354,,,,,,,,,,,0.0
5288,SE207TJ,2015,5636.75,Q63,07Q,535525.0,170011.0,E01000799,E02000130,A1,E12000007,E09000006,-57.0,4.590284365633345,0.20847750389622044,9.19850624642984,9.265352852784536,2.3186800468173137,6.570351734666641,0.18271488992616677,0.29167228666575773,0.07955080449996522,23.427533680389985,,,,,,,,,,,0.0
5289,SE208AJ,2015,7870.25,Q63,07Q,534529.0,169914.0,E01000743,E02000135,A1,E12000007,E09000006,66.0,5.4053616346803,0.08771272926042113,8.653964039877069,8.890575322729578,2.3480766979942813,6.232365414290836,0.40780373920976154,0.0,0.07419127565829767,23.37189553816518,,,,,,,,,,,0.0
5290,SE208TJ,2015,2561.25,Q63,07Q,534874.0,169579.0,E01000743,E02000135,A1,E12000007,E09000006,66.0,3.148250073220414,0.022885921534190588,9.239443074204944,9.41639730180074,2.697823905014239,6.810163797433849,0.2975590795563491,0.0,0.05771847971047556,22.393080078559777,,,,,,,,,,,0.0
